50,50
0,0.651464,0.438448,0.484018,0.260179,0.411319,0.722472,0.480863,0.688766,0.391512,0.383238,0.576959,0.554783,0.461393,0.373417,0.429541,0.480401,0.463709,0.281018,0.507253,0.825239,0.425552,0.5776,0.522913,0.311591,0.369671,0.32004,0.243981,0.318969,0.599216,0.684772,0.667669,0.579004,0.398476,0.603096,0.516438,0.604926,0.567646,0.623378,0.47231,0.447871,0.424302,0.388998,0.415129,0.726391,0.435464,0.600905,0.414216,0.217358,0.648695
0.651464,0,0.680174,0.342581,0.411584,0.586422,0.399471,0.569927,0.397362,0.62528,0.452032,0.379671,0.773784,0.234891,0.338526,0.467114,0.17422,0.79632,0.552966,0.561011,0.406058,0.803747,0.369756,0.41155,0.372336,0.284457,0.615066,0.640989,0.614883,0.693585,0.168473,0.513336,0.563517,0.308559,0.609542,0.38534,0.171931,0.426055,0.466685,0.466871,0.363179,0.587673,0.556387,0.608204,0.440163,0.74435,0.597146,0.489444,0.788957,0.546575
0.438448,0.680174,0,0.555935,0.384193,0.5544,0.504886,0.335046,0.67046,0.453246,0.669773,0.466832,0.234557,0.629629,0.459383,0.553271,0.556311,0.52751,0.568066,0.261929,0.608505,0.457206,0.593814,0.524992,0.438409,0.49299,0.159258,0.341665,0.234006,0.259194,0.704696,0.445948,0.26409,0.466969,0.298813,0.640806,0.550343,0.331861,0.732856,0.64956,0.31869,0.313733,0.125465,0.791404,0.477231,0.0783708,0.349127,0.65665,0.596793,0.313575
0.484018,0.342581,0.555935,0,0.342012,0.252637,0.549081,0.320332,0.213794,0.657164,0.483092,0.216524,0.569919,0.293425,0.39013,0.567199,0.283873,0.809768,0.294466,0.582019,0.51228,0.497681,0.570655,0.565003,0.366526,0.281486,0.432835,0.577867,0.38862,0.695921,0.48389,0.371587,0.581002,0.376189,0.451679,0.552978,0.38221,0.37461,0.200954,0.167967,0.318774,0.605085,0.450259,0.57917,0.451232,0.61667,0.66356,0.229559,0.675985,0.508339
0.260179,0.411584,0.384193,0.342012,0,0.418924,0.479972,0.402597,0.532911,0.318113,0.294522,0.401153,0.531496,0.270059,0.132038,0.272432,0.241222,0.468389,0.324204,0.345028,0.589765,0.52346,0.354267,0.310229,0.0750359,0.13857,0.291812,0.250985,0.310558,0.475718,0.436518,0.50972,0.405322,0.149099,0.484595,0.327044,0.345641,0.370419,0.528861,0.413762,0.227842,0.299934,0.274382,0.434055,0.514144,0.420378,0.430957,0.38659,0.4139,0.472289
0.411319,0.586422,0.5544,0.252637,0.418924,0,0.739063,0.305546,0.387233,0.716748,0.570392,0.377193,0.516096,0.469557,0.523663,0.680089,0.486594,0.835666,0.193287,0.674704,0.716722,0.294784,0.741545,0.714742,0.473832,0.431129,0.401023,0.584365,0.32522,0.765593,0.711014,0.475787,0.684546,0.52405,0.492967,0.703887,0.60285,0.509556,0.283995,0.181417,0.456227,0.676484,0.488078,0.605231,0.619089,0.594356,0.773166,0.208627,0.610336,0.617364
0.722472,0.399471,0.504886,0.549081,0.479972,0.739063,0,0.544108,0.57763,0.565024,0.66693,0.418029,0.624358,0.527948,0.418418,0.514606,0.407514,0.71051,0.741933,0.329501,0.233488,0.827519,0.378862,0.376063,0.462734,0.455092,0.541603,0.597293,0.582568,0.404411,0.372673,0.43036,0.274527,0.395548,0.45663,0.502558,0.242916,0.270421,0.723898,0.711135,0.300773,0.43898,0.421163,0.850308,0.247107,0.569723,0.315342,0.741674,0.86561,0.284216
0.480863,0.569927,0.335046,0.320332,0.402597,0.305546,0.544108,0,0.384912,0.654411,0.667809,0.229815,0.258277,0.539562,0.49389,0.660095,0.48397,0.774071,0.419124,0.484869,0.521353,0.314174,0.676744,0.637312,0.463296,0.444952,0.240832,0.53108,0.190121,0.539494,0.671976,0.23095,0.455839,0.488617,0.189074,0.699573,0.510229,0.275487,0.446778,0.407047,0.297543,0.544749,0.289993,0.770211,0.388137,0.395764,0.575896,0.454395,0.695995,0.342253
0.688766,0.397362,0.67046,0.213794,0.532911,0.387233,0.57763,0.384912,0,0.835033,0.677155,0.214781,0.633751,0.457356,0.560964,0.741112,0.425506,0.992326,0.491018,0.698402,0.451609,0.608931,0.700588,0.705943,0.552136,0.462823,0.572503,0.76407,0.526618,0.795395,0.559251,0.324705,0.665722,0.539743,0.469806,0.710225,0.453784,0.416277,0.210888,0.314884,0.431003,0.756511,0.575796,0.778404,0.416372,0.740824,0.767009,0.404036,0.887255,0.531653
0.391512,0.62528,0.453246,0.657164,0.318113,0.716748,0.565024,0.654411,0.835033,0,0.407131,0.676049,0.676542,0.510049,0.299094,0.203949,0.476644,0.171225,0.600263,0.316988,0.759589,0.739563,0.338765,0.264548,0.301098,0.405865,0.456414,0.177338,0.518254,0.412326,0.561182,0.746653,0.426067,0.325074,0.676113,0.332712,0.515024,0.562059,0.845851,0.726647,0.442955,0.173137,0.400099,0.535657,0.696683,0.448606,0.352796,0.685321,0.396685,0.604731
0.383238,0.452032,0.669773,0.483092,0.294522,0.570392,0.66693,0.667809,0.677155,0.407131,0,0.621238,0.820642,0.239025,0.263282,0.258631,0.314366,0.535559,0.404131,0.582379,0.779387,0.738836,0.378284,0.376758,0.248164,0.257436,0.575199,0.419995,0.582338,0.721135,0.439955,0.760973,0.658239,0.278728,0.768714,0.247515,0.467299,0.631363,0.61315,0.492741,0.488776,0.495768,0.565631,0.188941,0.746101,0.694091,0.640966,0.427321,0.410463,0.743517
0.576959,0.379671,0.466832,0.216524,0.401153,0.377193,0.418029,0.229815,0.214781,0.676049,0.621238,0,0.454748,0.428191,0.437518,0.618791,0.354717,0.827062,0.463675,0.497598,0.343193,0.519698,0.580562,0.567373,0.430594,0.370695,0.39306,0.602702,0.366319,0.584312,0.503336,0.162186,0.457793,0.418317,0.276949,0.615596,0.347994,0.206668,0.355745,0.370266,0.24232,0.571466,0.374463,0.750531,0.252927,0.540893,0.568601,0.436483,0.781278,0.324918
0.554783,0.773784,0.234557,0.569919,0.531496,0.516096,0.624358,0.258277,0.633751,0.676542,0.820642,0.454748,0,0.740255,0.624868,0.753185,0.672812,0.751546,0.603822,0.473533,0.64597,0.357436,0.782966,0.724208,0.596292,0.619168,0.252251,0.543693,0.254595,0.456543,0.840225,0.383263,0.436939,0.626867,0.220186,0.825197,0.6702,0.386811,0.702797,0.648165,0.430831,0.543204,0.298506,0.923636,0.49801,0.264932,0.554255,0.678356,0.742148,0.359392
0.461393,0.234891,0.629629,0.293425,0.270059,0.469557,0.527948,0.539562,0.457356,0.510049,0.239025,0.428191,0.740255,0,0.228375,0.351016,0.120971,0.671052,0.36993,0.547728,0.583651,0.68984,0.36125,0.378529,0.230127,0.139027,0.530114,0.50163,0.523464,0.690597,0.295531,0.58106,0.587135,0.215815,0.633699,0.296365,0.295707,0.480836,0.429155,0.353383,0.361232,0.521227,0.507529,0.380784,0.564907,0.678226,0.608601,0.330912,0.579874,0.61069
0.373417,0.338526,0.459383,0.39013,0.132038,0.523663,0.418418,0.49389,0.560964,0.299094,0.263282,0.437518,0.624868,0.228375,0,0.183661,0.178359,0.467653,0.425615,0.33787,0.55268,0.651331,0.22651,0.19635,0.0646113,0.119111,0.399324,0.309421,0.427682,0.482322,0.322817,0.550782,0.400825,0.0320439,0.546424,0.207781,0.263329,0.388737,0.577318,0.481808,0.247454,0.294143,0.343709,0.440017,0.507268,0.499429,0.399042,0.458064,0.48524,0.489425
0.429541,0.467114,0.553271,0.567199,0.272432,0.680089,0.514606,0.660095,0.741112,0.203949,0.258631,0.618791,0.753185,0.351016,0.183661,0,0.332025,0.357286,0.550748,0.388632,0.690291,0.783283,0.191337,0.153927,0.211881,0.286678,0.520028,0.307337,0.5627,0.521175,0.389988,0.722541,0.478567,0.203754,0.70007,0.130946,0.39223,0.544007,0.745479,0.639165,0.40998,0.290961,0.459432,0.4256,0.657632,0.573581,0.421117,0.59774,0.456633,0.621367
0.480401,0.17422,0.556311,0.283873,0.241222,0.486594,0.407514,0.48397,0.425506,0.476644,0.314366,0.354717,0.672812,0.120971,0.178359,0.332025,0,0.64576,0.419994,0.454473,0.472552,0.680247,0.298313,0.312325,0.201124,0.111068,0.478042,0.475158,0.482178,0.595623,0.231251,0.495536,0.482019,0.15237,0.547673,0.284768,0.179846,0.376027,0.452674,0.395014,0.263055,0.452963,0.431066,0.479312,0.454329,0.611922,0.510101,0.394065,0.61689,0.502066
0.463709,0.79632,0.52751,0.809768,0.468389,0.835666,0.71051,0.774071,0.992326,0.171225,0.535559,0.827062,0.751546,0.671052,0.467653,0.357286,0.64576,0,0.714562,0.428024,0.91272,0.813178,0.494344,0.423214,0.462173,0.568807,0.550586,0.255026,0.616256,0.477984,0.727156,0.884424,0.535974,0.494803,0.791014,0.483539,0.684003,0.703797,0.994324,0.865406,0.595028,0.287891,0.51072,0.627252,0.842087,0.497903,0.450205,0.816962,0.404181,0.727201
0.281018,0.552966,0.568066,0.294466,0.324204,0.193287,0.741933,0.419124,0.491018,0.600263,0.404131,0.463675,0.603822,0.36993,0.425615,0.550748,0.419994,0.714562,0,0.642118,0.769563,0.391156,0.64659,0.620189,0.368175,0.340538,0.412833,0.481244,0.360829,0.751559,0.64791,0.588193,0.681407,0.434089,0.590991,0.5784,0.57331,0.556405,0.368373,0.209428,0.455421,0.604566,0.488355,0.416489,0.684917,0.596933,0.738374,0.144249,0.451108,0.672462
0.507253,0.561011,0.261929,0.582019,0.345028,0.674704,0.329501,0.484869,0.698402,0.316988,0.582379,0.497598,0.473533,0.547728,0.33787,0.388632,0.454473,0.428024,0.642118,0,0.516589,0.67266,0.377808,0.309718,0.354181,0.419398,0.339406,0.320926,0.413879,0.145902,0.528157,0.510764,0.109922,0.340785,0.4268,0.463365,0.401164,0.317518,0.781568,0.705321,0.270412,0.146832,0.213372,0.743487,0.434871,0.296378,0.103764,0.705646,0.623496,0.310032
0.825239,0.406058,0.608505,0.51228,0.589765,0.716722,0.233488,0.521353,0.451609,0.759589,0.779387,0.343193,0.64597,0.583651,0.55268,0.690291,0.472552,0.91272,0.769563,0.516589,0,0.833124,0.561193,0.570271,0.584857,0.539411,0.61728,0.756883,0.630902,0.579315,0.456341,0.329227,0.441241,0.524883,0.433367,0.660106,0.324637,0.290543,0.640855,0.679034,0.380604,0.63219,0.526717,0.949088,0.148214,0.684269,0.526059,0.736579,1,0.318673
0.425552,0.803747,0.457206,0.497681,0.52346,0.294784,0.827519,0.314174,0.608931,0.739563,0.738836,0.519698,0.357436,0.68984,0.651331,0.783283,0.680247,0.813178,0.391156,0.67266,0.833124,0,0.867271,0.816013,0.597007,0.602523,0.333636,0.57101,0.26168,0.713529,0.901462,0.538969,0.679474,0.659762,0.46355,0.849151,0.763677,0.570512,0.563994,0.473951,0.544213,0.677551,0.462054,0.772129,0.700352,0.468507,0.774381,0.482605,0.613442,0.62379
0.5776,0.369756,0.593814,0.570655,0.354267,0.741545,0.378862,0.676744,0.700588,0.338765,0.378284,0.580562,0.782966,0.36125,0.22651,0.191337,0.298313,0.494344,0.64659,0.377808,0.561193,0.867271,0,0.0819731,0.288509,0.316967,0.582784,0.446136,0.626625,0.510796,0.247872,0.675324,0.436722,0.218812,0.681099,0.145453,0.273352,0.491694,0.7502,0.679784,0.386238,0.345371,0.490061,0.563787,0.56347,0.631686,0.379299,0.661581,0.640849,0.563035
0.522913,0.41155,0.524992,0.565003,0.310229,0.714742,0.376063,0.637312,0.705943,0.264548,0.376758,0.567373,0.724208,0.378529,0.19635,0.153927,0.312325,0.423214,0.620189,0.309718,0.570271,0.816013,0.0819731,0,0.252506,0.305528,0.52114,0.371638,0.571206,0.443228,0.312407,0.653525,0.381235,0.196757,0.639668,0.171603,0.296285,0.462302,0.753434,0.672418,0.351628,0.264295,0.427499,0.55926,0.552389,0.558017,0.318259,0.651932,0.587069,0.525925
0.311591,0.372336,0.438409,0.366526,0.0750359,0.473832,0.462734,0.463296,0.552136,0.301098,0.248164,0.430594,0.596292,0.230127,0.0646113,0.211881,0.201124,0.462173,0.368175,0.354181,0.584857,0.597007,0.288509,0.252506,0,0.107369,0.360902,0.277687,0.383447,0.493865,0.3772,0.546182,0.419117,0.0874087,0.53405,0.253012,0.309693,0.39587,0.551607,0.443321,0.2505,0.302079,0.325413,0.409734,0.52659,0.47505,0.427292,0.413547,0.435519,0.499412
0.369671,0.284457,0.49299,0.281486,0.13857,0.431129,0.455092,0.444952,0.462823,0.405865,0.257436,0.370695,0.619168,0.139027,0.119111,0.286678,0.111068,0.568807,0.340538,0.419398,0.539411,0.602523,0.316967,0.305528,0.107369,0,0.40104,0.379824,0.405877,0.559947,0.326391,0.506601,0.463518,0.110606,0.527993,0.280616,0.261234,0.380722,0.461203,0.367887,0.244874,0.394553,0.371721,0.415765,0.493122,0.540334,0.490031,0.349069,0.509999,0.502847
0.32004,0.615066,0.159258,0.432835,0.291812,0.401023,0.541603,0.240832,0.572503,0.456414,0.575199,0.39306,0.252251,0.530114,0.399324,0.520028,0.478042,0.550586,0.412833,0.339406,0.61728,0.333636,0.582784,0.52114,0.360902,0.40104,0,0.31321,0.0838208,0.391342,0.66559,0.414356,0.357211,0.408311,0.301624,0.598847,0.517914,0.32741,0.600337,0.503501,0.277269,0.35619,0.133537,0.67852,0.487328,0.196016,0.44141,0.506165,0.511931,0.369296
0.243981,0.640989,0.341665,0.577867,0.250985,0.584365,0.597293,0.53108,0.76407,0.177338,0.419995,0.602702,0.543693,0.50163,0.309421,0.307337,0.475158,0.255026,0.481244,0.320926,0.756883,0.57101,0.446136,0.371638,0.277687,0.379824,0.31321,0,0.369249,0.405382,0.622963,0.667428,0.41726,0.337325,0.57932,0.42852,0.539824,0.510058,0.759122,0.629605,0.39341,0.202872,0.301617,0.521721,0.665738,0.329345,0.397467,0.589034,0.30572,0.55768
0.318969,0.614883,0.234006,0.38862,0.310558,0.32522,0.582568,0.190121,0.526618,0.518254,0.582338,0.366319,0.254595,0.523464,0.427682,0.5627,0.482178,0.616256,0.360829,0.413879,0.630902,0.26168,0.626625,0.571206,0.383447,0.405877,0.0838208,0.369249,0,0.470732,0.68477,0.396053,0.424873,0.434844,0.30084,0.632055,0.53787,0.346532,0.539701,0.443724,0.301686,0.430238,0.203495,0.672227,0.499979,0.269925,0.516115,0.451416,0.525975,0.403791
0.599216,0.693585,0.259194,0.695921,0.475718,0.765593,0.404411,0.539494,0.795395,0.412326,0.721135,0.584312,0.456543,0.690597,0.482322,0.521175,0.595623,0.477984,0.751559,0.145902,0.579315,0.713529,0.510796,0.443228,0.493865,0.559947,0.391342,0.405382,0.470732,0,0.661861,0.559147,0.143989,0.486023,0.444192,0.60267,0.529223,0.388785,0.89077,0.81895,0.384613,0.246165,0.278045,0.8748,0.488168,0.274866,0.145846,0.823985,0.708833,0.327696
0.684772,0.168473,0.704696,0.48389,0.436518,0.711014,0.372673,0.671976,0.559251,0.561182,0.439955,0.503336,0.840225,0.295531,0.322817,0.389988,0.231251,0.727156,0.64791,0.528157,0.456341,0.901462,0.247872,0.312407,0.3772,0.326391,0.66559,0.622963,0.68477,0.661861,0,0.618579,0.545764,0.295618,0.687401,0.288513,0.178181,0.485429,0.626409,0.603767,0.409979,0.540721,0.584563,0.614665,0.503964,0.761524,0.54042,0.60855,0.788178,0.584346
0.667669,0.513336,0.445948,0.371587,0.50972,0.475787,0.43036,0.23095,0.324705,0.746653,0.760973,0.162186,0.383263,0.58106,0.550782,0.722541,0.495536,0.884424,0.588193,0.510764,0.329227,0.538969,0.675324,0.653525,0.546182,0.506601,0.414356,0.667428,0.396053,0.559147,0.618579,0,0.442258,0.533366,0.174312,0.73301,0.449116,0.202967,0.48632,0.510369,0.314349,0.613559,0.388674,0.894288,0.204392,0.521406,0.573062,0.578936,0.875702,0.252043
0.579004,0.563517,0.26409,0.581002,0.405322,0.684546,0.274527,0.455839,0.665722,0.426067,0.658239,0.457793,0.436939,0.587135,0.400825,0.478567,0.482019,0.535974,0.681407,0.109922,0.441241,0.679474,0.436722,0.381235,0.419117,0.463518,0.357211,0.41726,0.424873,0.143989,0.545764,0.442258,0,0.396394,0.359934,0.535907,0.399079,0.257466,0.774962,0.718368,0.264332,0.256469,0.225452,0.822985,0.352818,0.314769,0.139177,0.733139,0.716093,0.214959
0.398476,0.308559,0.466969,0.376189,0.149099,0.52405,0.395548,0.488617,0.539743,0.325074,0.278728,0.418317,0.626867,0.215815,0.0320439,0.203754,0.15237,0.494803,0.434089,0.340785,0.524883,0.659762,0.218812,0.196757,0.0874087,0.110606,0.408311,0.337325,0.434844,0.486023,0.295618,0.533366,0.396394,0,0.537302,0.211192,0.231882,0.372248,0.563851,0.475975,0.234001,0.309844,0.348236,0.457662,0.484263,0.51109,0.399284,0.457581,0.515825,0.476149
0.603096,0.609542,0.298813,0.451679,0.484595,0.492967,0.45663,0.189074,0.469806,0.676113,0.768714,0.276949,0.220186,0.633699,0.546424,0.70007,0.547673,0.791014,0.590991,0.4268,0.433367,0.46355,0.681099,0.639668,0.53405,0.527993,0.301624,0.57932,0.30084,0.444192,0.687401,0.174312,0.359934,0.537302,0,0.740947,0.510313,0.207182,0.591383,0.573286,0.306642,0.530215,0.281985,0.898388,0.285582,0.369131,0.497008,0.623409,0.805126,0.194702
0.516438,0.38534,0.640806,0.552978,0.327044,0.703887,0.502558,0.699573,0.710225,0.332712,0.247515,0.615596,0.825197,0.296365,0.207781,0.130946,0.284768,0.483539,0.5784,0.463365,0.660106,0.849151,0.145453,0.171603,0.253012,0.280616,0.598847,0.42852,0.632055,0.60267,0.288513,0.73301,0.535907,0.211192,0.740947,0,0.342787,0.56388,0.718174,0.629987,0.435909,0.395475,0.533683,0.426857,0.653285,0.672288,0.486511,0.59409,0.554627,0.654072
0.604926,0.171931,0.550343,0.38221,0.345641,0.60285,0.242916,0.510229,0.453784,0.515024,0.467299,0.347994,0.6702,0.295707,0.263329,0.39223,0.179846,0.684003,0.57331,0.401164,0.324637,0.763677,0.273352,0.296285,0.309693,0.261234,0.517914,0.539824,0.53787,0.529223,0.178181,0.449116,0.399079,0.231882,0.510313,0.342787,0,0.307364,0.5525,0.529798,0.246195,0.446811,0.431472,0.645852,0.33808,0.614362,0.429245,0.549655,0.744962,0.410053
0.567646,0.426055,0.331861,0.37461,0.370419,0.509556,0.270421,0.275487,0.416277,0.562059,0.631363,0.206668,0.386811,0.480836,0.388737,0.544007,0.376027,0.703797,0.556405,0.317518,0.290543,0.570512,0.491694,0.462302,0.39587,0.380722,0.32741,0.510058,0.346532,0.388785,0.485429,0.202967,0.257466,0.372248,0.207182,0.56388,0.307364,0,0.549798,0.528496,0.145469,0.42369,0.245692,0.786386,0.16416,0.409525,0.377964,0.57038,0.754663,0.138305
0.623378,0.466685,0.732856,0.200954,0.528861,0.283995,0.723898,0.446778,0.210888,0.845851,0.61315,0.355745,0.702797,0.429155,0.577318,0.745479,0.452674,0.994324,0.368373,0.781568,0.640855,0.563994,0.7502,0.753434,0.551607,0.461203,0.600337,0.759122,0.539701,0.89077,0.626409,0.48632,0.774962,0.563851,0.591383,0.718174,0.5525,0.549798,0,0.160079,0.516186,0.803735,0.637922,0.666138,0.595464,0.791232,0.862994,0.249125,0.806925,0.676475
0.47231,0.466871,0.64956,0.167967,0.413762,0.181417,0.711135,0.407047,0.314884,0.726647,0.492741,0.370266,0.648165,0.353383,0.481808,0.639165,0.395014,0.865406,0.209428,0.705321,0.679034,0.473951,0.679784,0.672418,0.443321,0.367887,0.503501,0.629605,0.443724,0.81895,0.603767,0.510369,0.718368,0.475975,0.573286,0.629987,0.529798,0.528496,0.160079,0,0.460094,0.703359,0.555478,0.532418,0.615188,0.69826,0.79417,0.0961788,0.650167,0.657462
0.447871,0.363179,0.31869,0.318774,0.227842,0.456227,0.300773,0.297543,0.431003,0.442955,0.488776,0.24232,0.430831,0.361232,0.247454,0.40998,0.263055,0.595028,0.455421,0.270412,0.380604,0.544213,0.386238,0.351628,0.2505,0.244874,0.277269,0.39341,0.301686,0.384613,0.409979,0.314349,0.264332,0.234001,0.306642,0.435909,0.246195,0.145469,0.516186,0.460094,0,0.331776,0.198005,0.645203,0.288882,0.387039,0.348208,0.480895,0.62514,0.258973
0.424302,0.587673,0.313733,0.605085,0.299934,0.676484,0.43898,0.544749,0.756511,0.173137,0.495768,0.571466,0.543204,0.521227,0.294143,0.290961,0.452963,0.287891,0.604566,0.146832,0.63219,0.677551,0.345371,0.264295,0.302079,0.394553,0.35619,0.202872,0.430238,0.246165,0.540721,0.613559,0.256469,0.309844,0.530215,0.395475,0.446811,0.42369,0.803735,0.703359,0.331776,0,0.264962,0.644542,0.556247,0.322658,0.199527,0.683665,0.501431,0.443707
0.388998,0.556387,0.125465,0.450259,0.274382,0.488078,0.421163,0.289993,0.575796,0.400099,0.565631,0.374463,0.298506,0.507529,0.343709,0.459432,0.431066,0.51072,0.488355,0.213372,0.526717,0.462054,0.490061,0.427499,0.325413,0.371721,0.133537,0.301617,0.203495,0.278045,0.584563,0.388674,0.225452,0.348236,0.281985,0.533683,0.431472,0.245692,0.637922,0.555478,0.198005,0.264962,0,0.699352,0.4051,0.189403,0.313811,0.562837,0.56097,0.27455
0.415129,0.608204,0.791404,0.57917,0.434055,0.605231,0.850308,0.770211,0.778404,0.535657,0.188941,0.750531,0.923636,0.380784,0.440017,0.4256,0.479312,0.627252,0.416489,0.743487,0.949088,0.772129,0.563787,0.55926,0.409734,0.415765,0.67852,0.521721,0.672227,0.8748,0.614665,0.894288,0.822985,0.457662,0.898388,0.426857,0.645852,0.786386,0.666138,0.532418,0.645203,0.644542,0.699352,0,0.908037,0.805738,0.809291,0.445659,0.386266,0.901222
0.726391,0.440163,0.477231,0.451232,0.514144,0.619089,0.247107,0.388137,0.416372,0.696683,0.746101,0.252927,0.49801,0.564907,0.507268,0.657632,0.454329,0.842087,0.684917,0.434871,0.148214,0.700352,0.56347,0.552389,0.52659,0.493122,0.487328,0.665738,0.499979,0.488168,0.503964,0.204392,0.352818,0.484263,0.285582,0.653285,0.33808,0.16416,0.595464,0.615188,0.288882,0.556247,0.4051,0.908037,0,0.554422,0.46522,0.672067,0.91229,0.187867
0.435464,0.74435,0.0783708,0.61667,0.420378,0.594356,0.569723,0.395764,0.740824,0.448606,0.694091,0.540893,0.264932,0.678226,0.499429,0.573581,0.611922,0.497903,0.596933,0.296378,0.684269,0.468507,0.631686,0.558017,0.47505,0.540334,0.196016,0.329345,0.269925,0.274866,0.761524,0.521406,0.314769,0.51109,0.369131,0.672288,0.614362,0.409525,0.791232,0.69826,0.387039,0.322658,0.189403,0.805738,0.554422,0,0.377437,0.69764,0.574649,0.386761
0.600905,0.597146,0.349127,0.66356,0.430957,0.773166,0.315342,0.575896,0.767009,0.352796,0.640966,0.568601,0.554255,0.608601,0.399042,0.421117,0.510101,0.450205,0.738374,0.103764,0.526059,0.774381,0.379299,0.318259,0.427292,0.490031,0.44141,0.397467,0.516115,0.145846,0.54042,0.573062,0.139177,0.399284,0.497008,0.486511,0.429245,0.377964,0.862994,0.79417,0.348208,0.199527,0.313811,0.809291,0.46522,0.377437,0,0.795669,0.699561,0.350091
0.414216,0.489444,0.65665,0.229559,0.38659,0.208627,0.741674,0.454395,0.404036,0.685321,0.427321,0.436483,0.678356,0.330912,0.458064,0.59774,0.394065,0.816962,0.144249,0.705646,0.736579,0.482605,0.661581,0.651932,0.413547,0.349069,0.506165,0.589034,0.451416,0.823985,0.60855,0.578936,0.733139,0.457581,0.623409,0.59409,0.549655,0.57038,0.249125,0.0961788,0.480895,0.683665,0.562837,0.445659,0.672067,0.69764,0.795669,0,0.574464,0.699158
0.217358,0.788957,0.596793,0.675985,0.4139,0.610336,0.86561,0.695995,0.887255,0.396685,0.410463,0.781278,0.742148,0.579874,0.48524,0.456633,0.61689,0.404181,0.451108,0.623496,1,0.613442,0.640849,0.587069,0.435519,0.509999,0.511931,0.30572,0.525975,0.708833,0.788178,0.875702,0.716093,0.515825,0.805126,0.554627,0.744962,0.754663,0.806925,0.650167,0.62514,0.501431,0.56097,0.386266,0.91229,0.574649,0.699561,0.574464,0,0.827602
0.648695,0.546575,0.313575,0.508339,0.472289,0.617364,0.284216,0.342253,0.531653,0.604731,0.743517,0.324918,0.359392,0.61069,0.489425,0.621367,0.502066,0.727201,0.672462,0.310032,0.318673,0.62379,0.563035,0.525925,0.499412,0.502847,0.369296,0.55768,0.403791,0.327696,0.584346,0.252043,0.214959,0.476149,0.194702,0.654072,0.410053,0.138305,0.676475,0.657462,0.258973,0.443707,0.27455,0.901222,0.187867,0.386761,0.350091,0.699158,0.827602,0
